P_YYYYMMDD,BASE_WEEKDAY,BASE_TM,ENTR_NO,MDL_NM,CHNL_PNTN_ESPE_BRD_CHNL_NO,CHNL_ESPE_POT_CHNL_STAY_TM,WTCH_REGN_NM
2023-10-16,2,1,BD98FD0FC84E688810250BAB439C9CC2163A416F,UHD4K,51,1064,대전
2023-10-10,3,16,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,51,692,서울
2023-10-30,2,22,451A7C86F8CA773AF83330EAD87ECBBD53B6799D,UTE7057LGU,51,1083,부산
2023-10-09,2,17,849D4BFD212A4311441A510407346BF3E8891A76,UTE7057LGU,51,784,대전
2023-08-10,5,11,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,9,1153,경기/인천
2023-10-18,4,8,4C6DF7036F4C1358B6137C79D83FF170ABBEA73E,UTE7057LGU,9,2055,경기/인천
2023-09-28,5,9,A63ABB0096425B8986B0977CD8244C0536AE89E2,UHD4K,9,1170,경기/인천
2023-10-24,3,8,438FA35C8C179297510BC82823B6C66369F4C2D6,UTE7057LGU,9,1209,경기/인천
2023-10-09,2,20,12B592DB259836F5196D9EF2CBAC3AA8151ED787,UHD4K,9,912,경기/인천
2023-09-29,6,17,47A0AF41A6178D0D8461E2BB5AD623529452C1BB,UTE7057LGU,9,629,경기/인천
2023-10-01,1,21,ADB06839AD038CCFDE78055F83CBD05319B1CA2A,UTE7057LGU,9,1350,경기/인천
2023-10-04,4,9,47A0AF41A6178D0D8461E2BB5AD623529452C1BB,UTE7057LGU,9,2656,경기/인천
2023-08-16,4,8,4C6DF7036F4C1358B6137C79D83FF170ABBEA73E,UTE7057LGU,9,1311,경기/인천
2023-10-01,1,19,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,9,732,경기/인천
2023-09-12,3,17,54BF30DBAE83E26F7873B53659E8A0CD03585E34,UTE7057LGU,9,785,경기/인천
2023-10-03,3,8,438FA35C8C179297510BC82823B6C66369F4C2D6,UTE7057LGU,9,2095,경기/인천
2023-09-09,7,10,47A0AF41A6178D0D8461E2BB5AD623529452C1BB,UTE7057LGU,9,1469,경기/인천
2023-10-20,6,7,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,9,1402,경기/인천
2023-10-07,7,21,9FC9E68CFC41378CA39FD8AFC87BBBED0B73CBA8,UHD4K,9,656,경기/인천
2023-10-02,2,20,54BF30DBAE83E26F7873B53659E8A0CD03585E34,UTE7057LGU,9,2015,경기/인천
2023-08-01,3,8,4C6DF7036F4C1358B6137C79D83FF170ABBEA73E,UTE7057LGU,9,965,경기/인천
2023-08-27,1,14,54BF30DBAE83E26F7873B53659E8A0CD03585E34,UTE7057LGU,9,2349,경기/인천
2023-10-18,4,19,9FC9E68CFC41378CA39FD8AFC87BBBED0B73CBA8,UHD4K,9,931,경기/인천
2023-10-01,1,22,47A0AF41A6178D0D8461E2BB5AD623529452C1BB,UTE7057LGU,9,1774,경기/인천
2023-08-16,4,20,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,9,1647,경기/인천
2023-08-23,4,9,438FA35C8C179297510BC82823B6C66369F4C2D6,UTE7057LGU,9,2824,경기/인천
2023-08-19,7,12,47A0AF41A6178D0D8461E2BB5AD623529452C1BB,UTE7057LGU,9,5753,경기/인천
2023-09-28,5,8,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,9,1324,경기/인천
2023-10-01,1,21,4C6DF7036F4C1358B6137C79D83FF170ABBEA73E,UTE7057LGU,9,823,경기/인천
2023-10-07,7,21,4C6DF7036F4C1358B6137C79D83FF170ABBEA73E,UTE7057LGU,9,1182,경기/인천
2023-10-01,1,9,C86E1603E02A324929ABD9BDEA1C1D56B4ECA453,UIE4057LGU,9,1853,경기/인천
2023-10-13,6,12,ADB06839AD038CCFDE78055F83CBD05319B1CA2A,UTE7057LGU,9,906,경기/인천
2023-08-09,4,21,ADB06839AD038CCFDE78055F83CBD05319B1CA2A,UTE7057LGU,9,1973,경기/인천
2023-10-02,2,19,4C6DF7036F4C1358B6137C79D83FF170ABBEA73E,UTE7057LGU,9,763,경기/인천
2023-10-27,6,14,C86E1603E02A324929ABD9BDEA1C1D56B4ECA453,UIE4057LGU,9,6741,경기/인천
2023-09-19,3,18,438FA35C8C179297510BC82823B6C66369F4C2D6,UTE7057LGU,9,1714,경기/인천
2023-10-17,3,21,54BF30DBAE83E26F7873B53659E8A0CD03585E34,UTE7057LGU,9,623,경기/인천
2023-09-13,4,20,47A0AF41A6178D0D8461E2BB5AD623529452C1BB,UTE7057LGU,9,2085,경기/인천
2023-10-05,5,7,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,9,653,경기/인천
2023-08-01,3,8,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,9,1013,경기/인천
2023-10-02,2,1,47A0AF41A6178D0D8461E2BB5AD623529452C1BB,UTE7057LGU,9,9445,경기/인천
2023-08-03,5,6,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,9,2282,경기/인천
2023-08-04,6,8,54BF30DBAE83E26F7873B53659E8A0CD03585E34,UTE7057LGU,9,3913,경기/인천
2023-09-21,5,7,438FA35C8C179297510BC82823B6C66369F4C2D6,UTE7057LGU,9,613,경기/인천
2023-10-08,1,0,4C6DF7036F4C1358B6137C79D83FF170ABBEA73E,UTE7057LGU,9,945,경기/인천
2023-10-01,1,8,47A0AF41A6178D0D8461E2BB5AD623529452C1BB,UTE7057LGU,9,665,경기/인천
2023-10-01,1,23,47A0AF41A6178D0D8461E2BB5AD623529452C1BB,UTE7057LGU,9,1308,경기/인천
2023-10-04,4,8,4C6DF7036F4C1358B6137C79D83FF170ABBEA73E,UTE7057LGU,9,962,경기/인천
2023-09-23,7,12,438FA35C8C179297510BC82823B6C66369F4C2D6,UTE7057LGU,9,1414,경기/인천
2023-10-16,2,6,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,9,639,경기/인천
2023-08-27,1,18,54BF30DBAE83E26F7873B53659E8A0CD03585E34,UTE7057LGU,9,984,경기/인천
2023-10-01,1,15,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,9,613,경기/인천
2023-10-19,5,0,C86E1603E02A324929ABD9BDEA1C1D56B4ECA453,UIE4057LGU,9,5868,경기/인천
2023-08-29,3,17,A63ABB0096425B8986B0977CD8244C0536AE89E2,UHD4K,9,2245,경기/인천
2023-09-19,3,21,ADB06839AD038CCFDE78055F83CBD05319B1CA2A,UTE7057LGU,9,895,경기/인천
2023-09-25,2,9,A63ABB0096425B8986B0977CD8244C0536AE89E2,UHD4K,9,3608,경기/인천
2023-08-09,4,18,438FA35C8C179297510BC82823B6C66369F4C2D6,UTE7057LGU,9,624,경기/인천
2023-08-22,3,10,C86E1603E02A324929ABD9BDEA1C1D56B4ECA453,UIE4057LGU,9,33542,경기/인천
2023-10-01,1,21,12B592DB259836F5196D9EF2CBAC3AA8151ED787,UHD4K,9,698,경기/인천
2023-09-05,3,8,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,9,653,경기/인천
2023-09-28,5,12,4C6DF7036F4C1358B6137C79D83FF170ABBEA73E,UTE7057LGU,9,638,경기/인천
2023-08-30,4,9,47A0AF41A6178D0D8461E2BB5AD623529452C1BB,UTE7057LGU,9,6640,경기/인천
2023-09-26,3,20,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,9,1515,경기/인천
2023-08-07,2,6,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,9,891,경기/인천
2023-08-04,6,7,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,9,771,경기/인천
2023-09-19,3,8,4C6DF7036F4C1358B6137C79D83FF170ABBEA73E,UTE7057LGU,9,615,경기/인천
2023-09-03,1,10,47A0AF41A6178D0D8461E2BB5AD623529452C1BB,UTE7057LGU,9,2420,경기/인천
2023-09-30,7,8,438FA35C8C179297510BC82823B6C66369F4C2D6,UTE7057LGU,9,1299,경기/인천
2023-10-25,4,11,A63ABB0096425B8986B0977CD8244C0536AE89E2,UHD4K,9,1369,경기/인천
2023-10-05,5,8,4C6DF7036F4C1358B6137C79D83FF170ABBEA73E,UTE7057LGU,9,1585,경기/인천
2023-10-26,5,7,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,9,864,경기/인천
2023-10-31,3,23,A63ABB0096425B8986B0977CD8244C0536AE89E2,UHD4K,9,959,경기/인천
2023-09-07,5,20,54BF30DBAE83E26F7873B53659E8A0CD03585E34,UTE7057LGU,9,1226,경기/인천
2023-08-30,4,7,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,9,2091,경기/인천
2023-09-24,1,23,ADB06839AD038CCFDE78055F83CBD05319B1CA2A,UTE7057LGU,9,1370,경기/인천
2023-10-01,1,17,9FC9E68CFC41378CA39FD8AFC87BBBED0B73CBA8,UHD4K,9,672,경기/인천
2023-08-30,4,18,438FA35C8C179297510BC82823B6C66369F4C2D6,UTE7057LGU,9,899,경기/인천
2023-08-29,3,6,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,9,768,경기/인천
2023-09-14,5,9,47A0AF41A6178D0D8461E2BB5AD623529452C1BB,UTE7057LGU,9,798,경기/인천
2023-09-11,2,8,4C6DF7036F4C1358B6137C79D83FF170ABBEA73E,UTE7057LGU,9,2310,경기/인천
2023-08-13,1,15,C86E1603E02A324929ABD9BDEA1C1D56B4ECA453,UIE4057LGU,9,1091,경기/인천
2023-08-04,6,9,9FC9E68CFC41378CA39FD8AFC87BBBED0B73CBA8,UHD4K,9,637,경기/인천
2023-08-11,6,8,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,9,1933,경기/인천
2023-09-20,4,12,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,9,976,경기/인천
2023-10-01,1,20,47A0AF41A6178D0D8461E2BB5AD623529452C1BB,UTE7057LGU,9,629,경기/인천
2023-08-05,7,7,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,9,2199,경기/인천
2023-09-28,5,10,47A0AF41A6178D0D8461E2BB5AD623529452C1BB,UTE7057LGU,9,2144,경기/인천
2023-09-17,1,4,12B592DB259836F5196D9EF2CBAC3AA8151ED787,UHD4K,9,1603,경기/인천
2023-08-29,3,6,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,9,1508,경기/인천
2023-10-02,2,17,ADB06839AD038CCFDE78055F83CBD05319B1CA2A,UTE7057LGU,9,3173,경기/인천
2023-08-01,3,18,438FA35C8C179297510BC82823B6C66369F4C2D6,UTE7057LGU,9,1983,경기/인천
2023-09-30,7,12,4C6DF7036F4C1358B6137C79D83FF170ABBEA73E,UTE7057LGU,9,640,경기/인천
2023-08-10,5,16,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,9,4049,경기/인천
2023-09-03,1,21,C86E1603E02A324929ABD9BDEA1C1D56B4ECA453,UIE4057LGU,9,1275,경기/인천
2023-10-05,5,8,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,9,1129,경기/인천
2023-10-01,1,15,9FC9E68CFC41378CA39FD8AFC87BBBED0B73CBA8,UHD4K,9,667,경기/인천
2023-10-09,2,8,4C6DF7036F4C1358B6137C79D83FF170ABBEA73E,UTE7057LGU,9,957,경기/인천
2023-09-11,2,6,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,9,2258,경기/인천
2023-10-12,5,16,54BF30DBAE83E26F7873B53659E8A0CD03585E34,UTE7057LGU,9,752,경기/인천
2023-09-26,3,6,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,9,826,경기/인천
2023-10-23,2,8,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,9,604,경기/인천
2023-08-02,4,22,ADB06839AD038CCFDE78055F83CBD05319B1CA2A,UTE7057LGU,9,3443,경기/인천
2023-09-07,5,20,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,9,1000,경기/인천
2023-10-19,5,7,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,9,671,경기/인천
2023-08-20,1,11,47A0AF41A6178D0D8461E2BB5AD623529452C1BB,UTE7057LGU,9,703,경기/인천
2023-10-31,3,8,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,9,2518,경기/인천
2023-09-25,2,8,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,9,608,경기/인천
2023-10-07,7,21,4C6DF7036F4C1358B6137C79D83FF170ABBEA73E,UTE7057LGU,9,1207,경기/인천
2023-09-05,3,10,C86E1603E02A324929ABD9BDEA1C1D56B4ECA453,UIE4057LGU,9,752,경기/인천
2023-10-01,1,18,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,9,1871,경기/인천
2023-10-24,3,9,438FA35C8C179297510BC82823B6C66369F4C2D6,UTE7057LGU,9,3262,경기/인천
2023-09-28,5,23,438FA35C8C179297510BC82823B6C66369F4C2D6,UTE7057LGU,9,3996,경기/인천
2023-09-25,2,12,9FC9E68CFC41378CA39FD8AFC87BBBED0B73CBA8,UHD4K,9,3166,경기/인천
2023-08-06,1,18,438FA35C8C179297510BC82823B6C66369F4C2D6,UTE7057LGU,9,2264,경기/인천
2023-10-04,4,15,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,9,912,경기/인천
2023-10-21,7,22,A63ABB0096425B8986B0977CD8244C0536AE89E2,UHD4K,9,698,경기/인천
2023-08-20,1,7,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,9,1798,경기/인천
2023-08-18,6,19,C86E1603E02A324929ABD9BDEA1C1D56B4ECA453,UIE4057LGU,9,14887,경기/인천
2023-10-07,7,20,A63ABB0096425B8986B0977CD8244C0536AE89E2,UHD4K,9,2467,경기/인천
2023-08-11,6,0,ADB06839AD038CCFDE78055F83CBD05319B1CA2A,UTE7057LGU,9,1805,경기/인천
2023-10-28,7,6,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,9,753,경기/인천
2023-10-07,7,22,4C6DF7036F4C1358B6137C79D83FF170ABBEA73E,UTE7057LGU,9,640,경기/인천
2023-09-22,6,18,438FA35C8C179297510BC82823B6C66369F4C2D6,UTE7057LGU,9,1386,경기/인천
2023-09-14,5,8,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,9,629,경기/인천
2023-09-21,5,21,12B592DB259836F5196D9EF2CBAC3AA8151ED787,UHD4K,9,1521,경기/인천
2023-08-27,1,18,54BF30DBAE83E26F7873B53659E8A0CD03585E34,UTE7057LGU,9,699,경기/인천
2023-10-29,1,22,A63ABB0096425B8986B0977CD8244C0536AE89E2,UHD4K,9,1645,경기/인천
2023-08-31,5,10,47A0AF41A6178D0D8461E2BB5AD623529452C1BB,UTE7057LGU,9,2378,경기/인천
2023-09-30,7,9,438FA35C8C179297510BC82823B6C66369F4C2D6,UTE7057LGU,9,2322,경기/인천
2023-09-29,6,20,47A0AF41A6178D0D8461E2BB5AD623529452C1BB,UTE7057LGU,9,992,경기/인천
2023-09-29,6,10,47A0AF41A6178D0D8461E2BB5AD623529452C1BB,UTE7057LGU,9,2805,경기/인천
2023-10-18,4,18,54BF30DBAE83E26F7873B53659E8A0CD03585E34,UTE7057LGU,9,711,경기/인천
2023-10-05,5,0,C86E1603E02A324929ABD9BDEA1C1D56B4ECA453,UIE4057LGU,9,9483,경기/인천
2023-08-15,3,9,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,9,799,경기/인천
2023-08-14,2,6,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,9,2358,경기/인천
2023-08-19,7,9,A63ABB0096425B8986B0977CD8244C0536AE89E2,UHD4K,9,903,경기/인천
2023-10-10,3,22,A63ABB0096425B8986B0977CD8244C0536AE89E2,UHD4K,9,842,경기/인천
2023-09-23,7,18,C86E1603E02A324929ABD9BDEA1C1D56B4ECA453,UIE4057LGU,9,6278,경기/인천
2023-10-27,6,7,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,9,626,경기/인천
2023-10-03,3,18,ADB06839AD038CCFDE78055F83CBD05319B1CA2A,UTE7057LGU,9,1094,경기/인천
2023-09-17,1,22,A63ABB0096425B8986B0977CD8244C0536AE89E2,UHD4K,9,1169,경기/인천
2023-10-11,4,21,ADB06839AD038CCFDE78055F83CBD05319B1CA2A,UTE7057LGU,9,1076,경기/인천
2023-10-01,1,22,54BF30DBAE83E26F7873B53659E8A0CD03585E34,UTE7057LGU,9,1528,경기/인천
2023-10-01,1,16,9FC9E68CFC41378CA39FD8AFC87BBBED0B73CBA8,UHD4K,9,697,경기/인천
2023-09-01,6,13,C86E1603E02A324929ABD9BDEA1C1D56B4ECA453,UIE4057LGU,9,14059,경기/인천
2023-08-24,5,19,12B592DB259836F5196D9EF2CBAC3AA8151ED787,UHD4K,9,1007,경기/인천
2023-09-22,6,8,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,9,714,경기/인천
2023-10-05,5,6,47A0AF41A6178D0D8461E2BB5AD623529452C1BB,UTE7057LGU,9,1708,경기/인천
2023-08-31,5,20,438FA35C8C179297510BC82823B6C66369F4C2D6,UTE7057LGU,9,1016,경기/인천
2023-10-16,2,7,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,9,1477,경기/인천
2023-10-19,5,18,47A0AF41A6178D0D8461E2BB5AD623529452C1BB,UTE7057LGU,9,802,경기/인천
2023-09-29,6,12,12B592DB259836F5196D9EF2CBAC3AA8151ED787,UHD4K,9,875,경기/인천
2023-08-10,5,16,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,9,694,경기/인천
2023-10-17,3,8,47A0AF41A6178D0D8461E2BB5AD623529452C1BB,UTE7057LGU,9,705,경기/인천
2023-10-01,1,22,A63ABB0096425B8986B0977CD8244C0536AE89E2,UHD4K,9,2051,경기/인천
2023-10-01,1,21,ADB06839AD038CCFDE78055F83CBD05319B1CA2A,UTE7057LGU,9,871,경기/인천
2023-10-01,1,15,4C6DF7036F4C1358B6137C79D83FF170ABBEA73E,UTE7057LGU,9,789,경기/인천
2023-10-01,1,17,A63ABB0096425B8986B0977CD8244C0536AE89E2,UHD4K,9,958,경기/인천
2023-10-12,5,10,A63ABB0096425B8986B0977CD8244C0536AE89E2,UHD4K,9,1271,경기/인천
2023-09-24,1,13,438FA35C8C179297510BC82823B6C66369F4C2D6,UTE7057LGU,9,4396,경기/인천
2023-08-20,1,21,ADB06839AD038CCFDE78055F83CBD05319B1CA2A,UTE7057LGU,9,2211,경기/인천
2023-10-02,2,10,4C6DF7036F4C1358B6137C79D83FF170ABBEA73E,UTE7057LGU,9,654,경기/인천
2023-09-30,7,11,47A0AF41A6178D0D8461E2BB5AD623529452C1BB,UTE7057LGU,9,713,경기/인천
2023-09-05,3,6,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,9,1065,경기/인천
2023-10-07,7,10,4C6DF7036F4C1358B6137C79D83FF170ABBEA73E,UTE7057LGU,9,840,경기/인천
2023-10-05,5,20,C86E1603E02A324929ABD9BDEA1C1D56B4ECA453,UIE4057LGU,9,3468,경기/인천
2023-08-23,4,19,47A0AF41A6178D0D8461E2BB5AD623529452C1BB,UTE7057LGU,9,613,경기/인천
2023-09-15,6,8,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,9,608,경기/인천
2023-08-20,1,19,C86E1603E02A324929ABD9BDEA1C1D56B4ECA453,UIE4057LGU,9,2080,경기/인천
2023-09-14,5,20,47A0AF41A6178D0D8461E2BB5AD623529452C1BB,UTE7057LGU,9,2127,경기/인천
2023-10-01,1,22,ADB06839AD038CCFDE78055F83CBD05319B1CA2A,UTE7057LGU,9,1740,경기/인천
2023-09-28,5,23,47A0AF41A6178D0D8461E2BB5AD623529452C1BB,UTE7057LGU,9,2646,경기/인천
2023-10-29,1,16,C86E1603E02A324929ABD9BDEA1C1D56B4ECA453,UIE4057LGU,9,16232,경기/인천
2023-10-31,3,5,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,9,1168,경기/인천
2023-10-11,4,21,ADB06839AD038CCFDE78055F83CBD05319B1CA2A,UTE7057LGU,9,1331,경기/인천
2023-08-20,1,15,9FC9E68CFC41378CA39FD8AFC87BBBED0B73CBA8,UHD4K,9,842,경기/인천
2023-09-21,5,8,438FA35C8C179297510BC82823B6C66369F4C2D6,UTE7057LGU,9,1706,경기/인천
2023-09-30,7,12,4C6DF7036F4C1358B6137C79D83FF170ABBEA73E,UTE7057LGU,9,640,경기/인천
2023-08-15,3,6,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,9,927,경기/인천
2023-09-11,2,8,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,9,682,경기/인천
2023-10-01,1,15,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,9,639,경기/인천
2023-10-22,1,18,54BF30DBAE83E26F7873B53659E8A0CD03585E34,UTE7057LGU,9,750,경기/인천
2023-10-16,2,22,A63ABB0096425B8986B0977CD8244C0536AE89E2,UHD4K,9,903,경기/인천
2023-09-28,5,15,47A0AF41A6178D0D8461E2BB5AD623529452C1BB,UTE7057LGU,9,1928,경기/인천
2023-10-21,7,12,54BF30DBAE83E26F7873B53659E8A0CD03585E34,UTE7057LGU,9,2502,경기/인천
2023-10-07,7,20,12B592DB259836F5196D9EF2CBAC3AA8151ED787,UHD4K,9,660,경기/인천
2023-10-07,7,20,4C6DF7036F4C1358B6137C79D83FF170ABBEA73E,UTE7057LGU,9,667,경기/인천
2023-10-22,1,22,C86E1603E02A324929ABD9BDEA1C1D56B4ECA453,UIE4057LGU,9,4439,경기/인천
2023-10-18,4,19,C86E1603E02A324929ABD9BDEA1C1D56B4ECA453,UIE4057LGU,9,1086,경기/인천
2023-08-03,5,8,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,9,980,경기/인천
2023-10-16,2,23,47A0AF41A6178D0D8461E2BB5AD623529452C1BB,UTE7057LGU,9,3005,경기/인천
2023-10-03,3,22,4C6DF7036F4C1358B6137C79D83FF170ABBEA73E,UTE7057LGU,9,1380,경기/인천
2023-08-27,1,20,ADB06839AD038CCFDE78055F83CBD05319B1CA2A,UTE7057LGU,9,1318,경기/인천
2023-10-18,4,13,C86E1603E02A324929ABD9BDEA1C1D56B4ECA453,UIE4057LGU,9,2496,경기/인천
2023-10-01,1,19,54BF30DBAE83E26F7873B53659E8A0CD03585E34,UTE7057LGU,9,1437,경기/인천
2023-10-31,3,8,4C6DF7036F4C1358B6137C79D83FF170ABBEA73E,UTE7057LGU,9,1102,경기/인천
2023-10-03,3,12,4C6DF7036F4C1358B6137C79D83FF170ABBEA73E,UTE7057LGU,9,1116,경기/인천
2023-09-29,6,0,47A0AF41A6178D0D8461E2BB5AD623529452C1BB,UTE7057LGU,9,822,경기/인천
2023-10-19,5,21,47A0AF41A6178D0D8461E2BB5AD623529452C1BB,UTE7057LGU,9,2525,경기/인천
2023-09-28,5,14,47A0AF41A6178D0D8461E2BB5AD623529452C1BB,UTE7057LGU,9,1375,경기/인천
2023-09-06,4,7,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,9,909,경기/인천
2023-09-21,5,8,C86E1603E02A324929ABD9BDEA1C1D56B4ECA453,UIE4057LGU,9,10509,경기/인천
2023-10-17,3,6,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,9,2013,경기/인천
2023-08-04,6,18,438FA35C8C179297510BC82823B6C66369F4C2D6,UTE7057LGU,9,1259,경기/인천
2023-08-03,5,17,54BF30DBAE83E26F7873B53659E8A0CD03585E34,UTE7057LGU,9,2080,경기/인천
2023-08-27,1,19,A63ABB0096425B8986B0977CD8244C0536AE89E2,UHD4K,9,714,경기/인천
2023-08-31,5,17,C86E1603E02A324929ABD9BDEA1C1D56B4ECA453,UIE4057LGU,9,26025,경기/인천
2023-09-23,7,5,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,9,6847,경기/인천
2023-08-09,4,18,438FA35C8C179297510BC82823B6C66369F4C2D6,UTE7057LGU,9,1771,경기/인천
2023-09-04,2,6,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,9,939,경기/인천
2023-09-17,1,9,ADB06839AD038CCFDE78055F83CBD05319B1CA2A,UTE7057LGU,9,2094,경기/인천
2023-09-27,4,9,47A0AF41A6178D0D8461E2BB5AD623529452C1BB,UTE7057LGU,9,3932,경기/인천
2023-08-04,6,8,4C6DF7036F4C1358B6137C79D83FF170ABBEA73E,UTE7057LGU,9,1775,경기/인천
2023-10-27,6,15,C86E1603E02A324929ABD9BDEA1C1D56B4ECA453,UIE4057LGU,9,1448,경기/인천
2023-08-25,6,20,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,9,1751,경기/인천
2023-08-01,3,7,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,9,879,경기/인천
2023-09-05,3,20,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,9,1513,경기/인천
2023-08-09,4,21,47A0AF41A6178D0D8461E2BB5AD623529452C1BB,UTE7057LGU,9,2004,경기/인천
2023-09-30,7,13,4C6DF7036F4C1358B6137C79D83FF170ABBEA73E,UTE7057LGU,9,944,경기/인천
2023-10-01,1,1,9FC9E68CFC41378CA39FD8AFC87BBBED0B73CBA8,UHD4K,9,718,경기/인천
2023-10-12,5,16,A63ABB0096425B8986B0977CD8244C0536AE89E2,UHD4K,9,1374,경기/인천
2023-08-18,6,6,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,9,1748,경기/인천
2023-09-28,5,18,9FC9E68CFC41378CA39FD8AFC87BBBED0B73CBA8,UHD4K,9,4799,경기/인천
2023-10-01,1,15,9FC9E68CFC41378CA39FD8AFC87BBBED0B73CBA8,UHD4K,9,623,경기/인천
2023-10-01,1,18,47A0AF41A6178D0D8461E2BB5AD623529452C1BB,UTE7057LGU,9,1090,경기/인천
2023-09-05,3,8,4C6DF7036F4C1358B6137C79D83FF170ABBEA73E,UTE7057LGU,9,799,경기/인천
2023-10-01,1,20,47A0AF41A6178D0D8461E2BB5AD623529452C1BB,UTE7057LGU,9,637,경기/인천
2023-08-30,4,16,A63ABB0096425B8986B0977CD8244C0536AE89E2,UHD4K,9,934,경기/인천
2023-08-02,4,6,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,9,1909,경기/인천
2023-09-30,7,18,54BF30DBAE83E26F7873B53659E8A0CD03585E34,UTE7057LGU,9,1574,경기/인천
2023-08-18,6,20,ED197CEBB777E816DA6DEF2DF9F64953D26CD3E6,UHD4K,322,730,창원
2023-09-25,2,20,ED197CEBB777E816DA6DEF2DF9F64953D26CD3E6,UHD4K,322,747,창원
2023-08-15,3,13,ED197CEBB777E816DA6DEF2DF9F64953D26CD3E6,UHD4K,322,660,창원
2023-08-26,7,21,84CBA21910C73EB710419C68BBC81963575E1040,UHD4K,322,1188,경기/인천
2023-09-03,1,11,84CBA21910C73EB710419C68BBC81963575E1040,UHD4K,322,2283,경기/인천
2023-08-09,4,21,ED197CEBB777E816DA6DEF2DF9F64953D26CD3E6,UHD4K,322,960,창원
